unit,sex,age,acl00,geo,TIME_PERIOD,OBS_VALUE
PTP_TIME,M,Y_GE65,AC6A,HU,2010,1:46
TIME_SP,M,Y_GE65,AC6A,HU,2010,0:05
PTP_RT,T,Y_GE65,AC6A,HU,2010,3.0
PTP_TIME,T,Y_GE65,AC6A,HU,2010,1:30
TIME_SP,T,Y_GE65,AC6A,HU,2010,0:03
PTP_RT,F,Y_GE65,AC6A,IT,2010,3.3
PTP_TIME,F,Y_GE65,AC6A,IT,2010,1:06
TIME_SP,F,Y_GE65,AC6A,IT,2010,0:02
PTP_RT,M,Y_GE65,AC6A,IT,2010,10.6
PTP_TIME,M,Y_GE65,AC6A,IT,2010,1:57
TIME_SP,M,Y_GE65,AC6A,IT,2010,0:12
PTP_RT,T,Y_GE65,AC6A,IT,2010,6.3
PTP_TIME,T,Y_GE65,AC6A,IT,2010,1:42
TIME_SP,T,Y_GE65,AC6A,IT,2010,0:06
PTP_RT,F,Y_GE65,AC6A,LU,2010,12.5
PTP_TIME,F,Y_GE65,AC6A,LU,2010,1:08
TIME_SP,F,Y_GE65,AC6A,LU,2010,0:08
PTP_RT,M,Y_GE65,AC6A,LU,2010,14.1
PTP_TIME,M,Y_GE65,AC6A,LU,2010,2:32
TIME_SP,M,Y_GE65,AC6A,LU,2010,0:21
PTP_RT,T,Y_GE65,AC6A,LU,2010,13.3
PTP_TIME,T,Y_GE65,AC6A,LU,2010,1:54
TIME_SP,T,Y_GE65,AC6A,LU,2010,0:15
PTP_RT,F,Y_GE65,AC6A,NL,2010,16.2
PTP_TIME,F,Y_GE65,AC6A,NL,2010,1:08
TIME_SP,F,Y_GE65,AC6A,NL,2010,0:11
PTP_RT,M,Y_GE65,AC6A,NL,2010,21.6
PTP_TIME,M,Y_GE65,AC6A,NL,2010,1:56
TIME_SP,M,Y_GE65,AC6A,NL,2010,0:25
PTP_RT,T,Y_GE65,AC6A,NL,2010,18.6
PTP_TIME,T,Y_GE65,AC6A,NL,2010,1:33
TIME_SP,T,Y_GE65,AC6A,NL,2010,0:17
PTP_RT,F,Y_GE65,AC6A,NO,2010,16.4
PTP_TIME,F,Y_GE65,AC6A,NO,2010,1:07
TIME_SP,F,Y_GE65,AC6A,NO,2010,0:11
PTP_RT,M,Y_GE65,AC6A,NO,2010,16.6
PTP_TIME,M,Y_GE65,AC6A,NO,2010,2:17
TIME_SP,M,Y_GE65,AC6A,NO,2010,0:23
PTP_RT,T,Y_GE65,AC6A,NO,2010,16.5
PTP_TIME,T,Y_GE65,AC6A,NO,2010,1:40
TIME_SP,T,Y_GE65,AC6A,NO,2010,0:17
PTP_RT,F,Y_GE65,AC6A,PL,2010,6.9
PTP_TIME,F,Y_GE65,AC6A,PL,2010,0:57
TIME_SP,F,Y_GE65,AC6A,PL,2010,0:04
PTP_RT,M,Y_GE65,AC6A,PL,2010,11.5
PTP_TIME,M,Y_GE65,AC6A,PL,2010,1:30
TIME_SP,M,Y_GE65,AC6A,PL,2010,0:10
PTP_RT,T,Y_GE65,AC6A,PL,2010,8.7
PTP_TIME,T,Y_GE65,AC6A,PL,2010,1:14
TIME_SP,T,Y_GE65,AC6A,PL,2010,0:06
PTP_RT,F,Y_GE65,AC6A,RO,2010,0.4
PTP_TIME,F,Y_GE65,AC6A,RO,2010,1:00
TIME_SP,F,Y_GE65,AC6A,RO,2010,0:00
PTP_RT,M,Y_GE65,AC6A,RO,2010,1.4
PTP_TIME,M,Y_GE65,AC6A,RO,2010,1:17
TIME_SP,M,Y_GE65,AC6A,RO,2010,0:01
PTP_RT,T,Y_GE65,AC6A,RO,2010,0.8
PTP_TIME,T,Y_GE65,AC6A,RO,2010,1:12
TIME_SP,T,Y_GE65,AC6A,RO,2010,0:01
PTP_RT,F,Y_GE65,AC6A,RS,2010,0.6
PTP_TIME,F,Y_GE65,AC6A,RS,2010,0:41
TIME_SP,F,Y_GE65,AC6A,RS,2010,0:00
PTP_RT,M,Y_GE65,AC6A,RS,2010,3.6
PTP_TIME,M,Y_GE65,AC6A,RS,2010,1:24
TIME_SP,M,Y_GE65,AC6A,RS,2010,0:03
PTP_RT,T,Y_GE65,AC6A,RS,2010,2.0
PTP_TIME,T,Y_GE65,AC6A,RS,2010,1:17
TIME_SP,T,Y_GE65,AC6A,RS,2010,0:02
PTP_RT,F,Y_GE65,AC6A,TR,2010,0.8
PTP_TIME,F,Y_GE65,AC6A,TR,2010,0:40
TIME_SP,F,Y_GE65,AC6A,TR,2010,0:00
PTP_RT,M,Y_GE65,AC6A,TR,2010,2.2
PTP_TIME,M,Y_GE65,AC6A,TR,2010,1:19
TIME_SP,M,Y_GE65,AC6A,TR,2010,0:02
PTP_RT,T,Y_GE65,AC6A,TR,2010,1.4
PTP_TIME,T,Y_GE65,AC6A,TR,2010,1:06
TIME_SP,T,Y_GE65,AC6A,TR,2010,0:01
PTP_RT,F,Y_GE65,AC6A,UK,2010,9.1
PTP_TIME,F,Y_GE65,AC6A,UK,2010,1:08
TIME_SP,F,Y_GE65,AC6A,UK,2010,0:06
PTP_RT,M,Y_GE65,AC6A,UK,2010,12.2
PTP_TIME,M,Y_GE65,AC6A,UK,2010,1:57
TIME_SP,M,Y_GE65,AC6A,UK,2010,0:14
PTP_RT,T,Y_GE65,AC6A,UK,2010,10.5
PTP_TIME,T,Y_GE65,AC6A,UK,2010,1:34
TIME_SP,T,Y_GE65,AC6A,UK,2010,0:10
PTP_RT,F,TOTAL,AC733,AT,2010,2.4
PTP_TIME,F,TOTAL,AC733,AT,2010,1:46
TIME_SP,F,TOTAL,AC733,AT,2010,0:03
PTP_RT,M,TOTAL,AC733,AT,2010,5.7
PTP_TIME,M,TOTAL,AC733,AT,2010,2:06
TIME_SP,M,TOTAL,AC733,AT,2010,0:07
PTP_RT,T,TOTAL,AC733,AT,2010,4.0
PTP_TIME,T,TOTAL,AC733,AT,2010,2:00
TIME_SP,T,TOTAL,AC733,AT,2010,0:05
PTP_RT,F,TOTAL,AC733,BE,2000,3.0
PTP_RT,F,TOTAL,AC733,BE,2010,2.6
PTP_TIME,F,TOTAL,AC733,BE,2000,1:11
PTP_TIME,F,TOTAL,AC733,BE,2010,1:14
TIME_SP,F,TOTAL,AC733,BE,2000,0:02
TIME_SP,F,TOTAL,AC733,BE,2010,0:02
PTP_RT,M,TOTAL,AC733,BE,2000,5.2
PTP_RT,M,TOTAL,AC733,BE,2010,5.2
PTP_TIME,M,TOTAL,AC733,BE,2000,1:41
PTP_TIME,M,TOTAL,AC733,BE,2010,2:11
TIME_SP,M,TOTAL,AC733,BE,2000,0:05
TIME_SP,M,TOTAL,AC733,BE,2010,0:07
PTP_RT,T,TOTAL,AC733,BE,2000,4.0
PTP_RT,T,TOTAL,AC733,BE,2010,3.9
PTP_TIME,T,TOTAL,AC733,BE,2000,1:30
PTP_TIME,T,TOTAL,AC733,BE,2010,1:51
TIME_SP,T,TOTAL,AC733,BE,2000,0:04
TIME_SP,T,TOTAL,AC733,BE,2010,0:04
PTP_RT,F,TOTAL,AC733,BG,2000,0.1
PTP_TIME,F,TOTAL,AC733,BG,2000,:U
TIME_SP,F,TOTAL,AC733,BG,2000,0:00
PTP_RT,M,TOTAL,AC733,BG,2000,0.2
PTP_TIME,M,TOTAL,AC733,BG,2000,:U
TIME_SP,M,TOTAL,AC733,BG,2000,0:00
PTP_RT,T,TOTAL,AC733,BG,2000,0.2
PTP_TIME,T,TOTAL,AC733,BG,2000,:U
TIME_SP,T,TOTAL,AC733,BG,2000,0:00
PTP_RT,F,TOTAL,AC733,DE,2000,3.4
PTP_RT,F,TOTAL,AC733,DE,2010,4.5
PTP_TIME,F,TOTAL,AC733,DE,2000,1:02
PTP_TIME,F,TOTAL,AC733,DE,2010,1:27
TIME_SP,F,TOTAL,AC733,DE,2000,0:02
TIME_SP,F,TOTAL,AC733,DE,2010,0:04
PTP_RT,M,TOTAL,AC733,DE,2000,5.5
PTP_RT,M,TOTAL,AC733,DE,2010,9.4
PTP_TIME,M,TOTAL,AC733,DE,2000,1:37
PTP_TIME,M,TOTAL,AC733,DE,2010,2:16
TIME_SP,M,TOTAL,AC733,DE,2000,0:05
TIME_SP,M,TOTAL,AC733,DE,2010,0:13
PTP_RT,T,TOTAL,AC733,DE,2000,4.5
PTP_RT,T,TOTAL,AC733,DE,2010,6.9
PTP_TIME,T,TOTAL,AC733,DE,2000,1:23
PTP_TIME,T,TOTAL,AC733,DE,2010,1:59
TIME_SP,T,TOTAL,AC733,DE,2000,0:04
TIME_SP,T,TOTAL,AC733,DE,2010,0:08
PTP_RT,F,TOTAL,AC733,EE,2000,0.6
PTP_RT,F,TOTAL,AC733,EE,2010,1.1
PTP_TIME,F,TOTAL,AC733,EE,2000,0:58
PTP_TIME,F,TOTAL,AC733,EE,2010,1:05
TIME_SP,F,TOTAL,AC733,EE,2000,0:00
TIME_SP,F,TOTAL,AC733,EE,2010,0:01
PTP_RT,M,TOTAL,AC733,EE,2000,1.1
PTP_RT,M,TOTAL,AC733,EE,2010,4.5
PTP_TIME,M,TOTAL,AC733,EE,2000,1:44
PTP_TIME,M,TOTAL,AC733,EE,2010,2:25
TIME_SP,M,TOTAL,AC733,EE,2000,0:01
TIME_SP,M,TOTAL,AC733,EE,2010,0:07
PTP_RT,T,TOTAL,AC733,EE,2000,0.8
PTP_RT,T,TOTAL,AC733,EE,2010,2.6
PTP_TIME,T,TOTAL,AC733,EE,2000,1:26
PTP_TIME,T,TOTAL,AC733,EE,2010,2:07
TIME_SP,T,TOTAL,AC733,EE,2000,0:01
TIME_SP,T,TOTAL,AC733,EE,2010,0:03
PTP_RT,F,TOTAL,AC733,EL,2010,3.2
PTP_TIME,F,TOTAL,AC733,EL,2010,1:00
TIME_SP,F,TOTAL,AC733,EL,2010,0:02
PTP_RT,M,TOTAL,AC733,EL,2010,6.9
PTP_TIME,M,TOTAL,AC733,EL,2010,1:47
TIME_SP,M,TOTAL,AC733,EL,2010,0:07
PTP_RT,T,TOTAL,AC733,EL,2010,4.9
PTP_TIME,T,TOTAL,AC733,EL,2010,1:31
TIME_SP,T,TOTAL,AC733,EL,2010,0:04
PTP_RT,F,TOTAL,AC733,ES,2000,0.5
PTP_RT,F,TOTAL,AC733,ES,2010,1.3
PTP_TIME,F,TOTAL,AC733,ES,2000,1:16
PTP_TIME,F,TOTAL,AC733,ES,2010,1:32
TIME_SP,F,TOTAL,AC733,ES,2000,0:00
TIME_SP,F,TOTAL,AC733,ES,2010,0:01
PTP_RT,M,TOTAL,AC733,ES,2000,2.1
PTP_RT,M,TOTAL,AC733,ES,2010,4.9
PTP_TIME,M,TOTAL,AC733,ES,2000,1:33
PTP_TIME,M,TOTAL,AC733,ES,2010,2:02
TIME_SP,M,TOTAL,AC733,ES,2000,0:02
TIME_SP,M,TOTAL,AC733,ES,2010,0:06
PTP_RT,T,TOTAL,AC733,ES,2000,1.3
PTP_RT,T,TOTAL,AC733,ES,2010,3.1
PTP_TIME,T,TOTAL,AC733,ES,2000,1:30
PTP_TIME,T,TOTAL,AC733,ES,2010,1:55
TIME_SP,T,TOTAL,AC733,ES,2000,0:01
TIME_SP,T,TOTAL,AC733,ES,2010,0:04
PTP_RT,F,TOTAL,AC733,FI,2000,2.4
PTP_RT,F,TOTAL,AC733,FI,2010,3.8
PTP_TIME,F,TOTAL,AC733,FI,2000,0:42
PTP_TIME,F,TOTAL,AC733,FI,2010,1:19
TIME_SP,F,TOTAL,AC733,FI,2000,0:01
TIME_SP,F,TOTAL,AC733,FI,2010,0:03
PTP_RT,M,TOTAL,AC733,FI,2000,5.0
PTP_RT,M,TOTAL,AC733,FI,2010,8.8
PTP_TIME,M,TOTAL,AC733,FI,2000,1:19
PTP_TIME,M,TOTAL,AC733,FI,2010,2:16
TIME_SP,M,TOTAL,AC733,FI,2000,0:04
TIME_SP,M,TOTAL,AC733,FI,2010,0:12
PTP_RT,T,TOTAL,AC733,FI,2000,3.6
PTP_RT,T,TOTAL,AC733,FI,2010,6.2
PTP_TIME,T,TOTAL,AC733,FI,2000,1:06
PTP_TIME,T,TOTAL,AC733,FI,2010,1:58
TIME_SP,T,TOTAL,AC733,FI,2000,0:02
TIME_SP,T,TOTAL,AC733,FI,2010,0:07
PTP_RT,F,TOTAL,AC733,FR,2010,2.7
PTP_TIME,F,TOTAL,AC733,FR,2010,1:26
TIME_SP,F,TOTAL,AC733,FR,2010,0:02
PTP_RT,M,TOTAL,AC733,FR,2010,6.3
PTP_TIME,M,TOTAL,AC733,FR,2010,2:14
TIME_SP,M,TOTAL,AC733,FR,2010,0:08
PTP_RT,T,TOTAL,AC733,FR,2010,4.4
PTP_TIME,T,TOTAL,AC733,FR,2010,1:59
TIME_SP,T,TOTAL,AC733,FR,2010,0:05
PTP_RT,F,TOTAL,AC733,HU,2010,1.9
PTP_TIME,F,TOTAL,AC733,HU,2010,1:35
TIME_SP,F,TOTAL,AC733,HU,2010,0:02
PTP_RT,M,TOTAL,AC733,HU,2010,5.7
PTP_TIME,M,TOTAL,AC733,HU,2010,2:04
TIME_SP,M,TOTAL,AC733,HU,2010,0:07
PTP_RT,T,TOTAL,AC733,HU,2010,3.7
PTP_TIME,T,TOTAL,AC733,HU,2010,1:56
TIME_SP,T,TOTAL,AC733,HU,2010,0:04
PTP_RT,F,TOTAL,AC733,IT,2000,0.4
PTP_RT,F,TOTAL,AC733,IT,2010,1.1
PTP_TIME,F,TOTAL,AC733,IT,2000,0:48
PTP_TIME,F,TOTAL,AC733,IT,2010,1:05
TIME_SP,F,TOTAL,AC733,IT,2000,0:00
TIME_SP,F,TOTAL,AC733,IT,2010,0:01
PTP_RT,M,TOTAL,AC733,IT,2000,2.0
PTP_RT,M,TOTAL,AC733,IT,2010,4.0
PTP_TIME,M,TOTAL,AC733,IT,2000,1:19
PTP_TIME,M,TOTAL,AC733,IT,2010,1:25
TIME_SP,M,TOTAL,AC733,IT,2000,0:02
TIME_SP,M,TOTAL,AC733,IT,2010,0:03
PTP_RT,T,TOTAL,AC733,IT,2000,1.2
PTP_RT,T,TOTAL,AC733,IT,2010,2.5
PTP_TIME,T,TOTAL,AC733,IT,2000,1:13
PTP_TIME,T,TOTAL,AC733,IT,2010,1:20
TIME_SP,T,TOTAL,AC733,IT,2000,0:01
TIME_SP,T,TOTAL,AC733,IT,2010,0:02
PTP_RT,F,TOTAL,AC733,LT,2000,0.4
PTP_TIME,F,TOTAL,AC733,LT,2000,:U
TIME_SP,F,TOTAL,AC733,LT,2000,0:00
PTP_RT,M,TOTAL,AC733,LT,2000,3.4
PTP_TIME,M,TOTAL,AC733,LT,2000,1:44
TIME_SP,M,TOTAL,AC733,LT,2000,0:03
PTP_RT,T,TOTAL,AC733,LT,2000,1.8
PTP_TIME,T,TOTAL,AC733,LT,2000,1:37
TIME_SP,T,TOTAL,AC733,LT,2000,0:02
PTP_RT,F,TOTAL,AC733,LU,2010,4.2
PTP_TIME,F,TOTAL,AC733,LU,2010,1:07
TIME_SP,F,TOTAL,AC733,LU,2010,0:03
PTP_RT,M,TOTAL,AC733,LU,2010,7.9
PTP_TIME,M,TOTAL,AC733,LU,2010,1:52
TIME_SP,M,TOTAL,AC733,LU,2010,0:09
PTP_RT,T,TOTAL,AC733,LU,2010,6.0
PTP_TIME,T,TOTAL,AC733,LU,2010,1:36
TIME_SP,T,TOTAL,AC733,LU,2010,0:06
PTP_RT,F,TOTAL,AC733,LV,2000,0.6
PTP_TIME,F,TOTAL,AC733,LV,2000,:U
TIME_SP,F,TOTAL,AC733,LV,2000,0:00
PTP_RT,M,TOTAL,AC733,LV,2000,1.7
PTP_TIME,M,TOTAL,AC733,LV,2000,1:29
TIME_SP,M,TOTAL,AC733,LV,2000,0:02
PTP_RT,T,TOTAL,AC733,LV,2000,1.1
PTP_TIME,T,TOTAL,AC733,LV,2000,1:21
TIME_SP,T,TOTAL,AC733,LV,2000,0:01
PTP_RT,F,TOTAL,AC733,NL,2010,5.6
PTP_TIME,F,TOTAL,AC733,NL,2010,1:10
TIME_SP,F,TOTAL,AC733,NL,2010,0:04
PTP_RT,M,TOTAL,AC733,NL,2010,8.6
PTP_TIME,M,TOTAL,AC733,NL,2010,1:59
TIME_SP,M,TOTAL,AC733,NL,2010,0:10
PTP_RT,T,TOTAL,AC733,NL,2010,7.1
PTP_TIME,T,TOTAL,AC733,NL,2010,1:39
TIME_SP,T,TOTAL,AC733,NL,2010,0:07
PTP_RT,F,TOTAL,AC733,NO,2000,1.5
PTP_RT,F,TOTAL,AC733,NO,2010,2.5
PTP_TIME,F,TOTAL,AC733,NO,2000,0:46
PTP_TIME,F,TOTAL,AC733,NO,2010,1:08
TIME_SP,F,TOTAL,AC733,NO,2000,0:01
TIME_SP,F,TOTAL,AC733,NO,2010,0:02
PTP_RT,M,TOTAL,AC733,NO,2000,2.7
PTP_RT,M,TOTAL,AC733,NO,2010,8.6
PTP_TIME,M,TOTAL,AC733,NO,2000,2:02
PTP_TIME,M,TOTAL,AC733,NO,2010,2:46
TIME_SP,M,TOTAL,AC733,NO,2000,0:03
TIME_SP,M,TOTAL,AC733,NO,2010,0:14
PTP_RT,T,TOTAL,AC733,NO,2000,2.1
PTP_RT,T,TOTAL,AC733,NO,2010,5.6
PTP_TIME,T,TOTAL,AC733,NO,2000,1:36
PTP_TIME,T,TOTAL,AC733,NO,2010,2:24
TIME_SP,T,TOTAL,AC733,NO,2000,0:02
TIME_SP,T,TOTAL,AC733,NO,2010,0:08
PTP_RT,F,TOTAL,AC733,PL,2000,2.0
PTP_RT,F,TOTAL,AC733,PL,2010,2.3
PTP_TIME,F,TOTAL,AC733,PL,2000,1:01
PTP_TIME,F,TOTAL,AC733,PL,2010,1:12
TIME_SP,F,TOTAL,AC733,PL,2000,0:01
TIME_SP,F,TOTAL,AC733,PL,2010,0:02
PTP_RT,M,TOTAL,AC733,PL,2000,6.0
PTP_RT,M,TOTAL,AC733,PL,2010,8.2
PTP_TIME,M,TOTAL,AC733,PL,2000,1:39
PTP_TIME,M,TOTAL,AC733,PL,2010,1:57
TIME_SP,M,TOTAL,AC733,PL,2000,0:06
TIME_SP,M,TOTAL,AC733,PL,2010,0:10
PTP_RT,T,TOTAL,AC733,PL,2000,4.0
PTP_RT,T,TOTAL,AC733,PL,2010,5.1
PTP_TIME,T,TOTAL,AC733,PL,2000,1:29
PTP_TIME,T,TOTAL,AC733,PL,2010,1:46
TIME_SP,T,TOTAL,AC733,PL,2000,0:04
TIME_SP,T,TOTAL,AC733,PL,2010,0:05
PTP_RT,F,TOTAL,AC733,RO,2010,0.8
PTP_TIME,F,TOTAL,AC733,RO,2010,1:23
TIME_SP,F,TOTAL,AC733,RO,2010,0:01
PTP_RT,M,TOTAL,AC733,RO,2010,3.2
PTP_TIME,M,TOTAL,AC733,RO,2010,1:51
TIME_SP,M,TOTAL,AC733,RO,2010,0:04
PTP_RT,T,TOTAL,AC733,RO,2010,2.0
PTP_TIME,T,TOTAL,AC733,RO,2010,1:45
TIME_SP,T,TOTAL,AC733,RO,2010,0:02
PTP_RT,F,TOTAL,AC733,RS,2010,1.7
PTP_TIME,F,TOTAL,AC733,RS,2010,1:01
TIME_SP,F,TOTAL,AC733,RS,2010,0:01
PTP_RT,M,TOTAL,AC733,RS,2010,4.2
PTP_TIME,M,TOTAL,AC733,RS,2010,1:34
TIME_SP,M,TOTAL,AC733,RS,2010,0:04
PTP_RT,T,TOTAL,AC733,RS,2010,2.9
PTP_TIME,T,TOTAL,AC733,RS,2010,1:24
TIME_SP,T,TOTAL,AC733,RS,2010,0:02
PTP_RT,F,TOTAL,AC733,SI,2000,0.8
PTP_TIME,F,TOTAL,AC733,SI,2000,0:59
TIME_SP,F,TOTAL,AC733,SI,2000,0:00
PTP_RT,M,TOTAL,AC733,SI,2000,1.6
PTP_TIME,M,TOTAL,AC733,SI,2000,1:31
TIME_SP,M,TOTAL,AC733,SI,2000,0:01
PTP_RT,T,TOTAL,AC733,SI,2000,1.2
PTP_TIME,T,TOTAL,AC733,SI,2000,1:20
TIME_SP,T,TOTAL,AC733,SI,2000,0:01
PTP_RT,F,TOTAL,AC733,TR,2010,1.7
PTP_TIME,F,TOTAL,AC733,TR,2010,1:12
TIME_SP,F,TOTAL,AC733,TR,2010,0:01
PTP_RT,M,TOTAL,AC733,TR,2010,5.3
PTP_TIME,M,TOTAL,AC733,TR,2010,2:00
TIME_SP,M,TOTAL,AC733,TR,2010,0:06
PTP_RT,T,TOTAL,AC733,TR,2010,3.5
PTP_TIME,T,TOTAL,AC733,TR,2010,1:49
TIME_SP,T,TOTAL,AC733,TR,2010,0:04
PTP_RT,F,TOTAL,AC733,UK,2000,1.7
PTP_RT,F,TOTAL,AC733,UK,2010,4.6
PTP_TIME,F,TOTAL,AC733,UK,2000,1:06
PTP_TIME,F,TOTAL,AC733,UK,2010,0:59
TIME_SP,F,TOTAL,AC733,UK,2000,0:01
TIME_SP,F,TOTAL,AC733,UK,2010,0:03
PTP_RT,M,TOTAL,AC733,UK,2000,3.9
PTP_RT,M,TOTAL,AC733,UK,2010,11.1
PTP_TIME,M,TOTAL,AC733,UK,2000,1:41
PTP_TIME,M,TOTAL,AC733,UK,2010,2:17
TIME_SP,M,TOTAL,AC733,UK,2000,0:04
TIME_SP,M,TOTAL,AC733,UK,2010,0:15
PTP_RT,T,TOTAL,AC733,UK,2000,2.8
PTP_RT,T,TOTAL,AC733,UK,2010,7.8
PTP_TIME,T,TOTAL,AC733,UK,2000,1:30
PTP_TIME,T,TOTAL,AC733,UK,2010,1:54
TIME_SP,T,TOTAL,AC733,UK,2000,0:03
TIME_SP,T,TOTAL,AC733,UK,2010,0:09
PTP_RT,F,Y15-20,AC733,AT,2010,5.3
PTP_TIME,F,Y15-20,AC733,AT,2010,1:31
TIME_SP,F,Y15-20,AC733,AT,2010,0:05
PTP_RT,M,Y15-20,AC733,AT,2010,25.1
PTP_TIME,M,Y15-20,AC733,AT,2010,2:25
TIME_SP,M,Y15-20,AC733,AT,2010,0:36
PTP_RT,T,Y15-20,AC733,AT,2010,14.7
PTP_TIME,T,Y15-20,AC733,AT,2010,2:15
TIME_SP,T,Y15-20,AC733,AT,2010,0:20
PTP_RT,F,Y15-20,AC733,BE,2010,3.4
PTP_TIME,F,Y15-20,AC733,BE,2010,1:20
TIME_SP,F,Y15-20,AC733,BE,2010,0:03
PTP_RT,M,Y15-20,AC733,BE,2010,14.6
PTP_TIME,M,Y15-20,AC733,BE,2010,2:11
TIME_SP,M,Y15-20,AC733,BE,2010,0:19
PTP_RT,T,Y15-20,AC733,BE,2010,8.6
PTP_TIME,T,Y15-20,AC733,BE,2010,2:00
TIME_SP,T,Y15-20,AC733,BE,2010,0:10
PTP_RT,F,Y15-20,AC733,DE,2010,8.7
PTP_TIME,F,Y15-20,AC733,DE,2010,1:20
TIME_SP,F,Y15-20,AC733,DE,2010,0:07
PTP_RT,M,Y15-20,AC733,DE,2010,34.8
PTP_TIME,M,Y15-20,AC733,DE,2010,2:29
TIME_SP,M,Y15-20,AC733,DE,2010,0:52
PTP_RT,T,Y15-20,AC733,DE,2010,21.7
PTP_TIME,T,Y15-20,AC733,DE,2010,2:15
TIME_SP,T,Y15-20,AC733,DE,2010,0:29
PTP_RT,F,Y15-20,AC733,EE,2010,1.3
PTP_TIME,F,Y15-20,AC733,EE,2010,1:49
TIME_SP,F,Y15-20,AC733,EE,2010,0:01
PTP_RT,M,Y15-20,AC733,EE,2010,16.9
PTP_TIME,M,Y15-20,AC733,EE,2010,2:33
TIME_SP,M,Y15-20,AC733,EE,2010,0:26
PTP_RT,T,Y15-20,AC733,EE,2010,9.1
PTP_TIME,T,Y15-20,AC733,EE,2010,2:29
TIME_SP,T,Y15-20,AC733,EE,2010,0:14
PTP_RT,F,Y15-20,AC733,EL,2010,18.5
PTP_TIME,F,Y15-20,AC733,EL,2010,0:59
TIME_SP,F,Y15-20,AC733,EL,2010,0:11
PTP_RT,M,Y15-20,AC733,EL,2010,36.1
PTP_TIME,M,Y15-20,AC733,EL,2010,1:45
TIME_SP,M,Y15-20,AC733,EL,2010,0:38
PTP_RT,T,Y15-20,AC733,EL,2010,26.8
PTP_TIME,T,Y15-20,AC733,EL,2010,1:28
TIME_SP,T,Y15-20,AC733,EL,2010,0:24
PTP_RT,F,Y15-20,AC733,ES,2010,6.8
PTP_TIME,F,Y15-20,AC733,ES,2010,1:22
TIME_SP,F,Y15-20,AC733,ES,2010,0:06
PTP_RT,M,Y15-20,AC733,ES,2010,23.1
PTP_TIME,M,Y15-20,AC733,ES,2010,1:55
TIME_SP,M,Y15-20,AC733,ES,2010,0:27
PTP_RT,T,Y15-20,AC733,ES,2010,15.4
PTP_TIME,T,Y15-20,AC733,ES,2010,1:48
TIME_SP,T,Y15-20,AC733,ES,2010,0:17
PTP_RT,F,Y15-20,AC733,FI,2010,11.0
PTP_TIME,F,Y15-20,AC733,FI,2010,1:41
TIME_SP,F,Y15-20,AC733,FI,2010,0:11
PTP_RT,M,Y15-20,AC733,FI,2010,30.6
PTP_TIME,M,Y15-20,AC733,FI,2010,2:54
TIME_SP,M,Y15-20,AC733,FI,2010,0:53
PTP_RT,T,Y15-20,AC733,FI,2010,21.2
PTP_TIME,T,Y15-20,AC733,FI,2010,2:36
TIME_SP,T,Y15-20,AC733,FI,2010,0:33
PTP_RT,F,Y15-20,AC733,FR,2010,5.5
PTP_TIME,F,Y15-20,AC733,FR,2010,1:06
TIME_SP,F,Y15-20,AC733,FR,2010,0:04
PTP_RT,M,Y15-20,AC733,FR,2010,19.6
PTP_TIME,M,Y15-20,AC733,FR,2010,2:51
TIME_SP,M,Y15-20,AC733,FR,2010,0:34
PTP_RT,T,Y15-20,AC733,FR,2010,12.6
PTP_TIME,T,Y15-20,AC733,FR,2010,2:28
TIME_SP,T,Y15-20,AC733,FR,2010,0:19
PTP_RT,F,Y15-20,AC733,HU,2010,7.7
PTP_TIME,F,Y15-20,AC733,HU,2010,1:52
TIME_SP,F,Y15-20,AC733,HU,2010,0:09
PTP_RT,M,Y15-20,AC733,HU,2010,26.2
PTP_TIME,M,Y15-20,AC733,HU,2010,2:24
TIME_SP,M,Y15-20,AC733,HU,2010,0:38
PTP_RT,T,Y15-20,AC733,HU,2010,17.5
PTP_TIME,T,Y15-20,AC733,HU,2010,2:17
TIME_SP,T,Y15-20,AC733,HU,2010,0:24
PTP_RT,F,Y15-20,AC733,IT,2010,7.2
PTP_TIME,F,Y15-20,AC733,IT,2010,1:12
TIME_SP,F,Y15-20,AC733,IT,2010,0:05
PTP_RT,M,Y15-20,AC733,IT,2010,23.5
PTP_TIME,M,Y15-20,AC733,IT,2010,1:34
TIME_SP,M,Y15-20,AC733,IT,2010,0:22
PTP_RT,T,Y15-20,AC733,IT,2010,15.6
PTP_TIME,T,Y15-20,AC733,IT,2010,1:29
TIME_SP,T,Y15-20,AC733,IT,2010,0:14
PTP_RT,F,Y15-20,AC733,LU,2010,8.3
PTP_TIME,F,Y15-20,AC733,LU,2010,1:18
TIME_SP,F,Y15-20,AC733,LU,2010,0:06
PTP_RT,M,Y15-20,AC733,LU,2010,27.2
PTP_TIME,M,Y15-20,AC733,LU,2010,2:29
TIME_SP,M,Y15-20,AC733,LU,2010,0:41
PTP_RT,T,Y15-20,AC733,LU,2010,18.1
PTP_TIME,T,Y15-20,AC733,LU,2010,2:13
TIME_SP,T,Y15-20,AC733,LU,2010,0:24
PTP_RT,F,Y15-20,AC733,NL,2010,3.1
PTP_TIME,F,Y15-20,AC733,NL,2010,1:19
TIME_SP,F,Y15-20,AC733,NL,2010,0:02
PTP_RT,M,Y15-20,AC733,NL,2010,25.6
PTP_TIME,M,Y15-20,AC733,NL,2010,2:07
TIME_SP,M,Y15-20,AC733,NL,2010,0:32
